Date,Region,total_streams
2017-07-27,my,1919509
2017-07-27,nl,9406118
2017-07-27,no,5252719
2017-07-27,nz,2034109
2017-07-27,pa,367966
2017-07-27,pe,3201179
2017-07-27,ph,8779511
2017-07-27,pl,2185862
2017-07-27,pt,1165486
2017-07-27,py,500812
2017-07-27,se,8425259
2017-07-27,sg,2177050
2017-07-27,sk,128307
2017-07-27,sv,243952
2017-07-27,tr,2668417
2017-07-27,tw,1234707
2017-07-27,us,67552283
2017-07-27,uy,557358
2017-07-28,ar,8199077
2017-07-28,at,1013105
2017-07-28,au,8825622
2017-07-28,be,1535796
2017-07-28,bo,296693
2017-07-28,br,21511350
2017-07-28,ca,9054033
2017-07-28,ch,1359622
2017-07-28,cl,6062902
2017-07-28,co,2443268
2017-07-28,cr,1052854
2017-07-28,cz,626995
2017-07-28,de,19066431
2017-07-28,dk,3920744
2017-07-28,do,501231
2017-07-28,ec,909253
2017-07-28,ee,85842
2017-07-28,es,11660713
2017-07-28,fi,3733092
2017-07-28,fr,8232175
2017-07-28,gb,19766928
2017-07-28,global,215300900
2017-07-28,gr,188959
2017-07-28,gt,552991
2017-07-28,hk,797696
2017-07-28,hn,288893
2017-07-28,hu,496444
2017-07-28,id,3427825
2017-07-28,ie,1852340
2017-07-28,is,250662
2017-07-28,it,7640858
2017-07-28,jp,854836
2017-07-28,lt,108975
2017-07-28,lu,32788
2017-07-28,lv,107301
2017-07-28,mx,18305637
2017-07-28,my,1868273
2017-07-28,nl,10051112
2017-07-28,no,5712484
2017-07-28,nz,2113567
2017-07-28,pa,401749
2017-07-28,pe,2907911
2017-07-28,ph,8869494
2017-07-28,pl,2227832
2017-07-28,pt,1200812
2017-07-28,py,555657
2017-07-28,se,9254281
2017-07-28,sg,2050333
2017-07-28,sk,136602
2017-07-28,sv,259522
2017-07-28,tr,2813316
2017-07-28,tw,1216736
2017-07-28,us,69808846
2017-07-28,uy,614201
2017-07-29,ar,8196059
2017-07-29,at,1004452
2017-07-29,au,8801532
2017-07-29,be,1503297
2017-07-29,bo,267936
2017-07-29,br,21606781
2017-07-29,ca,8741329
2017-07-29,ch,1351624
2017-07-29,cl,5922108
2017-07-29,co,2444416
2017-07-29,cr,1022542
2017-07-29,cz,537380
2017-07-29,de,18786093
2017-07-29,dk,3604337
2017-07-29,do,513125
2017-07-29,ec,939500
2017-07-29,ee,65896
2017-07-29,es,10912047
2017-07-29,fi,3467886
2017-07-29,fr,8179156
2017-07-29,gb,18895544
2017-07-29,global,205751920
2017-07-29,gr,168066
2017-07-29,gt,544368
2017-07-29,hk,751376
2017-07-29,hn,287295
2017-07-29,hu,380253
2017-07-29,id,3240277
2017-07-29,ie,1800470
2017-07-29,is,214700
2017-07-29,it,7609789
2017-07-29,jp,869172
2017-07-29,lt,91351
2017-07-29,lu,31749
2017-07-29,lv,67847
2017-07-29,mx,18015218
2017-07-29,my,1697872
2017-07-29,nl,9480435
2017-07-29,no,5417309
2017-07-29,nz,2013077
2017-07-29,pa,404118
2017-07-29,pe,2687610
2017-07-29,ph,8422203
2017-07-29,pl,2127117
2017-07-29,pt,1011177
2017-07-29,py,589216
2017-07-29,se,8570020
2017-07-29,sg,1944819
2017-07-29,sk,115105
2017-07-29,sv,255419
2017-07-29,tr,2892834
2017-07-29,tw,1013407
2017-07-29,us,65427282
2017-07-29,uy,599775
2017-07-30,ar,6522637
2017-07-30,at,820989
2017-07-30,au,8509325
2017-07-30,be,1380328
2017-07-30,bo,219925
2017-07-30,br,17545479
2017-07-30,ca,8045192
2017-07-30,ch,1124191
2017-07-30,cl,5317774
2017-07-30,co,2079297
2017-07-30,cr,859023
2017-07-30,cz,506715
2017-07-30,de,15587936
2017-07-30,dk,3167905
2017-07-30,do,413398
2017-07-30,ec,805315
2017-07-30,ee,59976
2017-07-30,es,8959352
2017-07-30,fi,2886906
2017-07-30,fr,7086996
2017-07-30,gb,15882882
2017-07-30,global,181699922
2017-07-30,gr,136836
2017-07-30,gt,450259
2017-07-30,hk,689212
2017-07-30,hn,228492
2017-07-30,hu,329005
2017-07-30,id,3151697
2017-07-30,ie,1454789
2017-07-30,is,185074
2017-07-30,it,6586220
2017-07-30,jp,882762
2017-07-30,lt,77159
2017-07-30,lu,18350
2017-07-30,lv,63494
2017-07-30,mx,15485705
2017-07-30,my,1659848
2017-07-30,nl,8437974
2017-07-30,no,4542414
2017-07-30,nz,1912468
2017-07-30,pa,317176
2017-07-30,pe,2640895
2017-07-30,ph,8036391
2017-07-30,pl,1880140
2017-07-30,pt,875292
2017-07-30,py,490951
2017-07-30,se,7303107
2017-07-30,sg,1939371
2017-07-30,sk,97986
2017-07-30,sv,206301
2017-07-30,tr,2806398
2017-07-30,tw,995631
2017-07-30,us,60114856
2017-07-30,uy,410798
2017-07-31,ar,6464536
2017-07-31,at,912050
2017-07-31,au,8766461
2017-07-31,be,1498956
2017-07-31,bo,242265
2017-07-31,br,18605413
2017-07-31,ca,8401255
2017-07-31,ch,1297456
2017-07-31,cl,5454814
2017-07-31,co,2158816
2017-07-31,cr,950873
2017-07-31,cz,594034
2017-07-31,de,16326271
2017-07-31,dk,3626356
2017-07-31,do,419897
2017-07-31,ec,802724
2017-07-31,ee,75134
2017-07-31,es,10495599
2017-07-31,fi,3077962
2017-07-31,fr,7645345
2017-07-31,gb,17890943
2017-07-31,global,197927490
2017-07-31,gr,171675
2017-07-31,gt,465083
2017-07-31,hk,783227
2017-07-31,hn,238888
2017-07-31,hu,444786
2017-07-31,id,3434625
2017-07-31,ie,1667371
2017-07-31,is,237363
2017-07-31,it,7242129
2017-07-31,jp,860068
2017-07-31,lt,94200
2017-07-31,lu,22423
2017-07-31,lv,85560
2017-07-31,mx,16910685
2017-07-31,my,1804766
2017-07-31,nl,9257477
2017-07-31,no,5008703
2017-07-31,nz,1974098
2017-07-31,pa,316282
2017-07-31,pe,3009211
2017-07-31,ph,8518542
2017-07-31,pl,2584351
2017-07-31,pt,1111816
2017-07-31,py,461848
2017-07-31,se,8165523
2017-07-31,sg,2113028
2017-07-31,sk,129790
2017-07-31,sv,234630
2017-07-31,tr,3073788
2017-07-31,tw,1182127
2017-07-31,us,64804233
2017-07-31,uy,436449
2017-08-01,ar,6666919
2017-08-01,at,925768
2017-08-01,au,9310687
2017-08-01,be,1523218
2017-08-01,bo,266760
2017-08-01,br,19247764
2017-08-01,ca,8647600
2017-08-01,ch,1198913
2017-08-01,cl,5576150
2017-08-01,co,2279517
2017-08-01,cr,999081
2017-08-01,cz,596714
2017-08-01,de,15997272
2017-08-01,dk,3678723
2017-08-01,do,438409
2017-08-01,ec,832858
2017-08-01,ee,89179
2017-08-01,es,10683385
2017-08-01,fi,3215083
2017-08-01,fr,7554930
2017-08-01,gb,17716091
2017-08-01,global,201910773
2017-08-01,gr,181542
2017-08-01,gt,499897
2017-08-01,hk,789774
2017-08-01,hn,245344
2017-08-01,hu,453002
2017-08-01,id,3438053
2017-08-01,ie,1693481
2017-08-01,is,213569
2017-08-01,it,7430704
2017-08-01,jp,855336
2017-08-01,lt,111473
2017-08-01,lu,21314
2017-08-01,lv,93490
2017-08-01,mx,17476734
2017-08-01,my,1795782
2017-08-01,nl,9187109
2017-08-01,no,5114284
2017-08-01,nz,2040408
2017-08-01,pa,351432
2017-08-01,pe,3061654
2017-08-01,ph,8602807
2017-08-01,pl,2570789
2017-08-01,pt,1193824
2017-08-01,py,477307
2017-08-01,se,8239231
2017-08-01,sg,2128190
2017-08-01,sk,133214
2017-08-01,sv,247352
2017-08-01,tr,3182909
2017-08-01,tw,1255791
2017-08-01,us,65886122
2017-08-01,uy,486340
2017-08-02,ar,7071555
2017-08-02,at,908469
2017-08-02,au,9392721
2017-08-02,be,1487644
2017-08-02,bo,261228
2017-08-02,br,19347496
2017-08-02,ca,8568022
2017-08-02,ch,1231452
2017-08-02,cl,5803523
2017-08-02,co,2388018
2017-08-02,cr,954085
2017-08-02,cz,584317
2017-08-02,de,16325699
2017-08-02,dk,3641574
2017-08-02,do,441822
2017-08-02,ec,862760
2017-08-02,ee,84743
2017-08-02,es,10752120
2017-08-02,fi,3116466
2017-08-02,fr,7469458
2017-08-02,gb,17611427
2017-08-02,global,201942916
2017-08-02,gr,172119
2017-08-02,gt,509581
2017-08-02,hk,776297
2017-08-02,hn,257225
2017-08-02,hu,436204
2017-08-02,id,3490184
2017-08-02,ie,1684288
2017-08-02,is,225553
2017-08-02,it,7351547
2017-08-02,jp,867190
2017-08-02,lt,109672
2017-08-02,lu,30963
2017-08-02,lv,91327
2017-08-02,mx,17564763
2017-08-02,my,1819368
2017-08-02,nl,8901036
2017-08-02,no,5088984
2017-08-02,nz,2055602
2017-08-02,pa,364752
2017-08-02,pe,3071724
2017-08-02,ph,8700108
2017-08-02,pl,2437206
2017-08-02,pt,1167466
2017-08-02,py,439706
2017-08-02,se,8282142
2017-08-02,sg,2138580
2017-08-02,sk,122100
2017-08-02,sv,236312
2017-08-02,tr,3146464
2017-08-02,tw,1288425
2017-08-02,us,65337247
2017-08-02,uy,520589
2017-08-03,ar,7266798
2017-08-03,at,913855
2017-08-03,au,9402533
2017-08-03,be,1500263
2017-08-03,bo,266548
2017-08-03,br,19685699
2017-08-03,ca,8433821
2017-08-03,ch,1239101
2017-08-03,cl,5875491
2017-08-03,co,2404094
2017-08-03,cr,982861
2017-08-03,cz,584510
2017-08-03,de,16297396
2017-08-03,dk,3548368
2017-08-03,do,458497
2017-08-03,ec,872111
2017-08-03,ee,87468
2017-08-03,es,10740699
2017-08-03,fi,3257227
2017-08-03,fr,7465894
2017-08-03,gb,17855049
2017-08-03,global,202438197
2017-08-03,gr,173048
2017-08-03,gt,516173
2017-08-03,hk,801270
2017-08-03,hn,250855
2017-08-03,hu,435832
2017-08-03,id,3414573
2017-08-03,ie,1714411
2017-08-03,is,231636
2017-08-03,it,7243873
2017-08-03,jp,860008
2017-08-03,lt,105483
2017-08-03,lu,23824
2017-08-03,lv,95930
2017-08-03,mx,17728755
2017-08-03,my,1840918
2017-08-03,nl,9093129
2017-08-03,no,5234492
2017-08-03,nz,2104351
2017-08-03,pa,380644
2017-08-03,pe,3104036
2017-08-03,ph,8705149
2017-08-03,pl,2353564
2017-08-03,pt,1150715
2017-08-03,py,417161
2017-08-03,se,8226341
2017-08-03,sg,2117513
2017-08-03,sk,120922
2017-08-03,sv,231138
2017-08-03,tr,3058503
2017-08-03,tw,1208696
2017-08-03,us,65461209
2017-08-03,uy,542408
2017-08-04,ar,7893160
2017-08-04,at,972772
2017-08-04,au,9384329
2017-08-04,be,1564943
2017-08-04,bo,287967
2017-08-04,br,21595485
2017-08-04,ca,8542800
2017-08-04,ch,1312623
2017-08-04,cl,6289698
2017-08-04,co,2515535
2017-08-04,cr,1052493
2017-08-04,cz,587321
2017-08-04,de,18024711
2017-08-04,dk,3952033
2017-08-04,do,492190
2017-08-04,ec,927565
2017-08-04,ee,72013
2017-08-04,es,11175996
2017-08-04,fi,3484814
2017-08-04,fr,7750838
2017-08-04,gb,19280470
2017-08-04,global,210291343
2017-08-04,gr,176501
2017-08-04,gt,552416
2017-08-04,hk,774479
2017-08-04,hn,273719
2017-08-04,hu,470004
2017-08-04,id,3390605
2017-08-04,ie,1806724
2017-08-04,is,259423
2017-08-04,it,7426398
2017-08-04,jp,825462
2017-08-04,lt,103037
2017-08-04,lu,31326
2017-08-04,lv,94535
2017-08-04,mx,18325656
2017-08-04,my,1813171
2017-08-04,nl,9746525
2017-08-04,no,5788144
2017-08-04,nz,2199669
2017-08-04,pa,420035
2017-08-04,pe,3174156
2017-08-04,ph,8608446
2017-08-04,pl,2396127
2017-08-04,pt,1171582
2017-08-04,py,498190
2017-08-04,se,8922138
2017-08-04,sg,1992691
2017-08-04,sk,117128
2017-08-04,sv,227489
2017-08-04,tr,3033070
2017-08-04,tw,1209706
2017-08-04,us,67956623
2017-08-04,uy,587924
2017-08-05,ar,8330751
2017-08-05,at,935787
2017-08-05,au,9280247
2017-08-05,be,1521024
2017-08-05,bo,275574
2017-08-05,br,21861915
2017-08-05,ca,8038755
2017-08-05,ch,1304333
2017-08-05,cl,5945192
2017-08-05,co,2551110
2017-08-05,cr,1023244
2017-08-05,cz,514418
2017-08-05,de,17586763
2017-08-05,dk,3716391
2017-08-05,do,496797
2017-08-05,ec,933951
2017-08-05,ee,54076
2017-08-05,es,10420868
2017-08-05,fi,3266139
2017-08-05,fr,7789828
2017-08-05,gb,18351115
2017-08-05,global,202512758
2017-08-05,gr,160866
2017-08-05,gt,543999
2017-08-05,hk,759387
2017-08-05,hn,278091
2017-08-05,hu,363460
2017-08-05,id,3244765
2017-08-05,ie,1713004
2017-08-05,is,192318
2017-08-05,it,7384861
2017-08-05,jp,849687
2017-08-05,lt,77119
2017-08-05,lu,31029
2017-08-05,lv,69521
2017-08-05,mx,18106339
2017-08-05,my,1656156
2017-08-05,nl,9350914
2017-08-05,no,5427948
2017-08-05,nz,2076962
2017-08-05,pa,441548
2017-08-05,pe,3053874
2017-08-05,ph,8700450
2017-08-05,pl,2227183
2017-08-05,pt,995815
2017-08-05,py,550448
2017-08-05,se,8323943
2017-08-05,sg,1911446
2017-08-05,sk,101182
2017-08-05,sv,220438
2017-08-05,tr,2927731
2017-08-05,tw,1056166
2017-08-05,us,64738805
2017-08-05,uy,568559
2017-08-06,ar,7641817
2017-08-06,at,767703
2017-08-06,au,8796269
2017-08-06,be,1386587
2017-08-06,bo,232060
2017-08-06,br,17761177
2017-08-06,ca,7465122
2017-08-06,ch,1082057
2017-08-06,cl,5480081
2017-08-06,co,2211740
2017-08-06,cr,877555
2017-08-06,cz,487351
2017-08-06,de,15024152
2017-08-06,dk,3076983
2017-08-06,do,439278
2017-08-06,ec,823267
2017-08-06,ee,58676
2017-08-06,es,8609421
2017-08-06,fi,2602315
2017-08-06,fr,6993412
2017-08-06,gb,15435499
2017-08-06,global,179525723
2017-08-06,gr,128187
2017-08-06,gt,475247
2017-08-06,hk,694630
2017-08-06,hn,250734
2017-08-06,hu,303964
2017-08-06,id,3180009
2017-08-06,ie,1520330
2017-08-06,is,162527
2017-08-06,it,6357418
2017-08-06,jp,857475
2017-08-06,lt,64962
2017-08-06,lu,27021
2017-08-06,lv,66452
2017-08-06,mx,15573127
2017-08-06,my,1629848
2017-08-06,nl,8172846
2017-08-06,no,4524706
2017-08-06,nz,1942146
2017-08-06,pa,389764
2017-08-06,pe,2708336
2017-08-06,ph,8544077
2017-08-06,pl,1930346
2017-08-06,pt,886063
2017-08-06,py,472903
2017-08-06,se,6844619
2017-08-06,sg,1891686
2017-08-06,sk,87281
2017-08-06,sv,200588
2017-08-06,tr,2730020
2017-08-06,tw,1023172
2017-08-06,us,59283325
2017-08-06,uy,475000
2017-08-07,ar,6959411
2017-08-07,at,894584
2017-08-07,au,9214952
2017-08-07,be,1472720
2017-08-07,bo,223296
2017-08-07,br,18247457
2017-08-07,ca,7531302
2017-08-07,ch,1249585
2017-08-07,cl,5728500
2017-08-07,co,2149014
2017-08-07,cr,966377
2017-08-07,cz,592624
2017-08-07,de,15962506
2017-08-07,dk,3597359
2017-08-07,do,419568
2017-08-07,ec,805615
2017-08-07,es,9851465
2017-08-07,fi,2960330
2017-08-07,fr,7341271
2017-08-07,gb,17061181
2017-08-07,global,193168544
2017-08-07,gr,163357
2017-08-07,gt,467798
2017-08-07,hk,785928
2017-08-07,hn,243234
2017-08-07,hu,406801
2017-08-07,id,3447716
2017-08-07,ie,1458633
2017-08-07,is,163401
2017-08-07,it,7156150
2017-08-07,jp,834762
2017-08-07,lt,99406
2017-08-07,lv,93136
2017-08-07,mx,16802766
2017-08-07,my,1797359
2017-08-07,nl,9184728
2017-08-07,no,5013104
2017-08-07,nz,2043270
2017-08-07,pa,356441
2017-08-07,pe,2952689
2017-08-07,ph,8916248
2017-08-07,pl,2253769
2017-08-07,pt,1115909
2017-08-07,py,454168
2017-08-07,se,7823025
2017-08-07,sg,2061854
2017-08-07,sk,118804
2017-08-07,sv,201264
2017-08-07,tr,3005285
2017-08-07,tw,1180318
2017-08-07,us,62874757
2017-08-07,uy,507685
2017-08-08,ar,7005155
2017-08-08,at,896440
2017-08-08,au,9392835
2017-08-08,be,1443711
2017-08-08,bo,253573
2017-08-08,br,19072591
2017-08-08,ca,8206556
2017-08-08,ch,1215610
2017-08-08,cl,5956688
2017-08-08,co,2231350
2017-08-08,cr,1008585
2017-08-08,cz,599430
2017-08-08,de,15526589
2017-08-08,dk,3595012
2017-08-08,do,432693
2017-08-08,ec,844204
2017-08-08,ee,93044
2017-08-08,es,10036542
2017-08-08,fi,3027227
2017-08-08,fr,7175147
2017-08-08,gb,17041280
2017-08-08,global,197397792
2017-08-08,gr,168247
2017-08-08,gt,477435
2017-08-08,hk,800782
2017-08-08,hn,250182
2017-08-08,hu,430699
2017-08-08,id,3480218
2017-08-08,ie,1631352
2017-08-08,is,182871
2017-08-08,it,7133338
2017-08-08,jp,881784
2017-08-08,lt,107818
2017-08-08,lv,99054
2017-08-08,mx,17054837
2017-08-08,my,1794072
2017-08-08,nl,8854038
2017-08-08,no,5132287
2017-08-08,nz,2044090
2017-08-08,pa,372507
2017-08-08,pe,3044995
2017-08-08,ph,8912304
2017-08-08,pl,2279388
2017-08-08,pt,1150836
2017-08-08,py,503121
2017-08-08,se,7823705
2017-08-08,sg,2039443
2017-08-08,sk,122530
2017-08-08,sv,213855
2017-08-08,tr,2999332
2017-08-08,tw,1285032
2017-08-08,us,64926272
2017-08-08,uy,481804
2017-08-09,ar,7158790
2017-08-09,at,905246
2017-08-09,au,9436460
2017-08-09,be,1505917
2017-08-09,bo,277050
2017-08-09,br,19861725
2017-08-09,ca,8385353
2017-08-09,ch,1240901
2017-08-09,cl,5983798
2017-08-09,co,2313392
2017-08-09,cr,1025781
2017-08-09,cz,620724
2017-08-09,de,15834820
2017-08-09,dk,3620704
2017-08-09,do,452937
2017-08-09,ec,878748
2017-08-09,ee,87906
2017-08-09,es,10226054
2017-08-09,fi,3018046
2017-08-09,fr,7362628
2017-08-09,gb,17382391
2017-08-09,global,200228618
2017-08-09,gr,168292
2017-08-09,gt,513003
2017-08-09,hk,788172
2017-08-09,hn,265062
2017-08-09,hu,421112
2017-08-09,id,3530968
2017-08-09,ie,1719409
2017-08-09,is,196516
2017-08-09,it,7188532
2017-08-09,jp,858072
2017-08-09,lt,107091
2017-08-09,lv,98672
2017-08-09,mx,17486680
2017-08-09,my,1794265
2017-08-09,nl,9110359
2017-08-09,no,5010356
2017-08-09,nz,2072330
2017-08-09,pa,374694
2017-08-09,pe,3157553
2017-08-09,ph,8833660
2017-08-09,pl,2258214
2017-08-09,pt,1132420
2017-08-09,py,510250
2017-08-09,se,7849809
2017-08-09,sg,1791999
2017-08-09,sk,128636
2017-08-09,sv,225695
2017-08-09,tr,3050103
2017-08-09,tw,1292794
2017-08-09,us,65725912
2017-08-09,uy,524300
2017-08-10,ar,7373377
2017-08-10,at,894479
2017-08-10,au,9567545
2017-08-10,be,1481326
2017-08-10,bo,277786
2017-08-10,br,20322034
2017-08-10,ca,8344207
2017-08-10,ch,1235270
2017-08-10,cl,5913812
2017-08-10,co,2367485
2017-08-10,cr,1044163
2017-08-10,cz,611817
2017-08-10,de,15671995
2017-08-10,dk,3646023
2017-08-10,do,470559
2017-08-10,ec,917255
2017-08-10,es,10442032
2017-08-10,fi,2961181
2017-08-10,fr,7284884
2017-08-10,gb,18093989
2017-08-10,global,200921101
2017-08-10,gr,164145
2017-08-10,gt,526084
2017-08-10,hk,804597
2017-08-10,hn,265095
2017-08-10,hu,422646
2017-08-10,id,3405217
2017-08-10,ie,1706169
2017-08-10,is,208738
2017-08-10,it,6975377
2017-08-10,jp,872328
2017-08-10,lt,102622
2017-08-10,lv,94267
2017-08-10,mx,17325081
2017-08-10,my,1821296
2017-08-10,nl,9164821
2017-08-10,no,5254335
2017-08-10,nz,2136533
2017-08-10,pa,390983
2017-08-10,pe,3177966
2017-08-10,ph,8835750
2017-08-10,pl,2188382
2017-08-10,pt,1142993
2017-08-10,py,532743
2017-08-10,se,8607516
2017-08-10,sg,2192764
2017-08-10,sk,124944
2017-08-10,sv,232168
2017-08-10,tr,3049894
2017-08-10,tw,1223141
2017-08-10,us,65681775
2017-08-10,uy,518636
2017-08-11,ar,7872602
2017-08-11,at,959652
2017-08-11,au,9444355
2017-08-11,be,1606210
2017-08-11,bo,286575
2017-08-11,br,22674132
2017-08-11,ca,8510940
2017-08-11,ch,1332997
2017-08-11,cl,6382812
2017-08-11,co,2477490
2017-08-11,cr,1072158
2017-08-11,cz,632333
2017-08-11,de,17519507
2017-08-11,dk,3942991
2017-08-11,do,555044
2017-08-11,ec,973549
2017-08-11,ee,94144
2017-08-11,es,11017020
2017-08-11,fi,3635098
2017-08-11,fr,7538579
2017-08-11,gb,18901351
2017-08-11,global,211341003
2017-08-11,gr,169134
2017-08-11,gt,546565
2017-08-11,hk,793237
2017-08-11,hn,282967
2017-08-11,hu,465998
2017-08-11,id,3395206
2017-08-11,ie,1750456
2017-08-11,is,225477
2017-08-11,it,7085917
2017-08-11,jp,910106
2017-08-11,lt,110037
2017-08-11,lv,99887
2017-08-11,mx,18372562
2017-08-11,my,1799284
2017-08-11,nl,9616693
2017-08-11,no,5882478
2017-08-11,nz,2194554
2017-08-11,pa,432629
2017-08-11,pe,3251210
2017-08-11,ph,8556102
2017-08-11,pl,2266419
2017-08-11,pt,1156748
2017-08-11,py,567811
2017-08-11,se,10482247
2017-08-11,sg,1945470
2017-08-11,sk,127646
2017-08-11,sv,257153
2017-08-11,tr,3023517
2017-08-11,tw,1275644
2017-08-11,us,68521895
2017-08-11,uy,530137
2017-08-12,ar,8111334
2017-08-12,at,915151
2017-08-12,au,9321569
2017-08-12,be,1512137
2017-08-12,bo,277457
2017-08-12,br,22879068
2017-08-12,ca,8038227
2017-08-12,ch,1253320
2017-08-12,cl,6498955
2017-08-12,co,2521744
2017-08-12,cr,1050284
2017-08-12,cz,531301
2017-08-12,de,17171820
2017-08-12,dk,3509536
2017-08-12,do,540455
2017-08-12,ec,900922
2017-08-12,es,10358099
2017-08-12,fi,3266333
2017-08-12,fr,7357121
2017-08-12,gb,17771397
2017-08-12,global,201140175
2017-08-12,gr,155251
2017-08-12,gt,556032
2017-08-12,hk,742821
2017-08-12,hn,291298
2017-08-12,hu,373447
2017-08-12,id,3185671
2017-08-12,ie,1715381
2017-08-12,is,190390
2017-08-12,it,7129638
2017-08-12,jp,900858
2017-08-12,lt,85197
2017-08-12,mx,18438856
2017-08-12,my,1617425
2017-08-12,nl,9190718
2017-08-12,no,5302360
2017-08-12,nz,2094780
2017-08-12,pa,439286
2017-08-12,pe,3294516
2017-08-12,ph,8628103
2017-08-12,pl,2040503
2017-08-12,pt,996249
2017-08-12,py,551586
2017-08-12,se,9195640
2017-08-12,sg,1842026
2017-08-12,sk,96384
2017-08-12,sv,262336
2017-08-12,tr,2902968
2017-08-12,tw,1080031
2017-08-12,us,64150406
2017-08-12,uy,521328
2017-08-13,ar,7326949
2017-08-13,at,785967
2017-08-13,au,9063837
2017-08-13,be,1416174
2017-08-13,bo,217046
2017-08-13,br,18902107
2017-08-13,ca,7626660
2017-08-13,ch,1110480
2017-08-13,cl,5405846
2017-08-13,co,2218360
2017-08-13,cr,893518
2017-08-13,cz,513266
2017-08-13,de,14644974
2017-08-13,dk,3124845
2017-08-13,do,454796
2017-08-13,ec,808934
2017-08-13,es,8443891
2017-08-13,fi,2645471
2017-08-13,fr,6718304
2017-08-13,gb,15619085
2017-08-13,global,179749041
2017-08-13,gr,128308
2017-08-13,gt,455979
2017-08-13,hk,698622
2017-08-13,hn,245532
2017-08-13,hu,315751
2017-08-13,id,3175458
2017-08-13,ie,1433881
2017-08-13,is,162546
2017-08-13,it,6292064
2017-08-13,jp,889140
2017-08-13,mx,16040930
2017-08-13,my,1587602
2017-08-13,nl,8255553
2017-08-13,no,4573014
2017-08-13,nz,1953429
2017-08-13,pa,381759
2017-08-13,pe,2876456
2017-08-13,ph,8451005
2017-08-13,pl,1822396
2017-08-13,pt,862026
2017-08-13,py,389485
2017-08-13,se,7641679
2017-08-13,sg,1852849
2017-08-13,sv,218163
2017-08-13,tr,2755916
2017-08-13,tw,1043101
2017-08-13,us,59353070
2017-08-13,uy,441302
2017-08-14,ar,7091640
2017-08-14,at,917400
